,Unnamed: 0,filename,sentence_id,text,labels,contains_ref,spellchecked_text,normalized_text,Unnamed: 0.1,Number
643,99,,,Newfound,,False,Newfound,newfound,643.0,100.0
1029,485,,,"Police divers inspected wreckage, investigating clues regarding maritime accidents worldwide.",,False,Police divers inspected wreckage investigating clues regarding maritime accidents worldwide,police diver inspect wreckage investigate clue maritime accident worldwide,1029.0,586.0
677,133,,,"School principals implemented curricula, raising student engagement across struggling districts.",,False,School principals implemented curricular raising student engagement across struggling districts,school principal implement curricular raising student engagement struggle district,677.0,134.0
221,221,,,"The sweet, powdery smell of baby lotion reminded her of childhood.",,True,The sweet powdery smell of baby lotion reminded her of childhood,sweet powdery smell baby lotion remind childhood,221.0,222.0
113,113,,,The acrid scent of burning hair wafted from the curling iron.,,True,The acrid scent of burning hair wafted from the curling iron,acrid scent burn hair waft curl iron,113.0,114.0
1133,589,,,"Ferry operators scheduled crossings, accommodating travelers following daily island-hopping itineraries.",,False,Ferry operators scheduled crossings accommodating travelers following daily island-hopping itineraries,ferry operator schedule crossing accommodate traveler follow daily island hop itinerary,1133.0,690.0
1986,1442,,,"Costume stylists paired fabrics, adapting patterns featuring historically accurate color combinations.",,False,Costume stylists paired fabrics adapting patterns featuring historically accurate color combinations,costume stylist pair fabric adapt pattern feature historically accurate color combination,1986.0,1545.0
1856,1312,,,"Charity raffles funded scholarships, broadening educational access among underserved rural populations.",,False,Charity raffles funded scholarships broadening educational access among undeserved rural populations,charity raffle fund scholarship broaden educational access undeserved rural population,1856.0,1415.0
174,174,,,"The warm, yeasty smell of fresh bagels filled the bakery.",,True,The warm yeasty smell of fresh bagels filled the bakery,warm yeasty smell fresh bagel fill bakery,174.0,175.0
1464,920,,,"Orchard caretakers maintained irrigation, sustaining fruit trees year-round despite erratic rainfall.",,False,Orchard caretakers maintained irrigation sustaining fruit trees year-round despite erratic rainfall,orchard caretaker maintain irrigation sustain fruit tree year round erratic rainfall,1464.0,1021.0
589,45,,,His brilliant mind decoded cryptic messages transmitted via archaic telegraph lines.,,False,His brilliant mind decoded cryptic messages transmitted via archaic telegraph lines,brilliant mind decode cryptic message transmit archaic telegraph line,589.0,46.0
925,381,,,"Magicians performed illusions, enchanting crowds with hand movements during showcases.",,False,Magicians performed illusions enchanting crowds with hand movements during showcases,magician perform illusion enchanting crowd hand movement showcase,925.0,482.0
2033,1489,,,"Ceramics researchers recorded kiln temperatures, refining recipes for crack-resistant pottery production.",,False,Ceramics researchers recorded kiln temperatures refining recipes for crack-resistant pottery production,ceramic researcher record kiln temperature refining recipe crack resistant pottery production,2033.0,1592.0
18,18,,,Morning dew carried the faint scent of blooming roses.,,True,Morning dew carried the faint scent of blooming roses,morning dew carry faint scent bloom rose,18.0,19.0
423,423,,,"A faint, briny seaweed scent hung near the tide pools at dawn.",,True,A faint briny seaweed scent hung near the tide pools at dawn,faint briny seaweed scent hang tide pool dawn,423.0,424.0
1563,1019,,,"City expansions introduced playgrounds, creating recreational havens for urban-dwelling youngsters.",,False,City expansions introduced playgrounds creating recreational havens for urban-dwelling youngsters,city expansion introduce playground create recreational urban dwelling youngster,1563.0,1120.0
285,285,,,The acrid stench of burning leaves hung in the autumn breeze.,,True,The acrid stench of burning leaves hung in the autumn breeze,acrid stench burning leave hang autumn breeze,285.0,286.0
1782,1238,,,"Drivers braved winding roads, conquering steep switchbacks along towering mountain passes.",,False,Drivers braved winding roads conquering steep switchbacks along towering mountain passes,driver brave wind road conquer steep switchback tower mountain pass,1782.0,1340.0
428,428,,,A faint metallic odor of old keys clung to the attic chest.,,True,A faint metallic odor of old keys clung to the attic chest,faint metallic odor old key cling attic chest,428.0,429.0
1703,1159,,,"Librarians introduced comics, broadening readership among readers discovering literature's appeal.",,False,Librarians introduced comics broadening readership among readers discovering literature's appeal,librarian introduce comicstrip broaden readership reader discover literature appeal,1703.0,1260.0
1394,850,,,"Night-shift paramedics comforted accident victims, applying triage expertise under stress.",,False,nightshirt paramedics comforted accident victims applying triage expertise under stress,nightshirt paramedic comfort accident victim apply triage expertise stress,1394.0,951.0
669,125,,,"Newcomers joined volunteer committees, reinforcing community initiatives throughout residential neighborhoods.",,False,Newcomers joined volunteer committees reinforcing community initiatives throughout residential neighborhoods,newcomer join volunteer committee reinforce community initiative residential neighborhood,669.0,126.0
31,31,,,Honey's golden sweetness perfumed the jar as the lid opened.,,True,Honey's golden sweetness perfumed the jar as the lid opened,honey golden sweetness perfume jar lid open,31.0,32.0
1111,567,,,"Ride-share drivers navigated shortcuts, adjusting fares during congested urban hours.",,False,Ride-share drivers navigated shortcuts adjusting fares during congested urban hours,ride share driver navigate shortcut adjust fare congested urban hour,1111.0,668.0
722,178,,,"Synchronized swimmers performed routines, dazzling judges during televised aquatic competitions.",,False,Synchronized swimmers performed routines dazzling judges during televised aquatic competitions,synchronize swimmer perform routine dazzling judge televise aquatic competition,722.0,179.0
1509,965,,,"Lawyers drafted contracts, outlining partnership roles for industrial research consortiums.",,False,Lawyers drafted contracts outlining partnership roles for industrial research consortiums,lawyer draft contract outline partnership role industrial research consortium,1509.0,1066.0
1286,742,,,"Transit authorities unveiled rail expansions, optimizing commuter mobility across corridors.",,False,Transit authorities unveiled rail expansions optimizing commuter mobility across corridors,transit authority unveil rail expansion optimize commuter mobility corridor,1286.0,843.0
214,214,,,"The sharp, piney smell of a Christmas tree filled the room.",,True,The sharp piney smell of a Christmas tree filled the room,sharp piney smell tree fill room,214.0,215.0
1487,943,,,"Pediatric wards featured crafts, encouraging creativity among recovering hospitalized youngsters.",,False,Pediatric wards featured crafts encouraging creativity among recovering hospitalized youngsters,pediatric ward feature craft encourage creativity recover hospitalize youngster,1487.0,1044.0
1402,858,,,"Boy Scout leaders supervised knots, building teamwork around wilderness preparedness.",,False,Boy Scout leaders supervised knots building teamwork around wilderness preparedness,boy scout leader supervise knot build teamwork wilderness preparedness,1402.0,959.0
1202,658,,,"Acclaimed critics applauded ballets, inspiring choreographers to refine dance movement.",,False,Acclaimed critics applauded ballets inspiring choreographers to refine dance movement,acclaim critic applaud ballet inspire choreographer refine dance movement,1202.0,759.0
326,326,,,'e9.,,True,'e9.,,326.0,327.0
560,16,,,Thick vines clung persistently around cracked statues near the overgrown courtyard.,,False,Thick vines clung persistently around cracked statues near the overgrown courtyard,thick vine cling persistently crack statue overgrown courtyard,560.0,17.0
1977,1433,,,"Cybersecurity experts patched vulnerabilities, preventing data breaches across major corporate networks.",,False,Cybersecurity experts patched vulnerabilities preventing data breaches across major corporate networks,cybersecurity expert patch vulnerability prevent datum breach major corporate network,1977.0,1536.0
700,156,,,"Families commemorated graduates, exchanging congratulations outside decorated auditoriums at sunset.",,False,Families commemorated graduates exchanging congratulations outside decorated auditoriums at sunset,family commemorate graduate exchange congratulation decorate auditorium sunset,700.0,157.0
1476,932,,,"Urban ecologists cataloged creatures, analyzing green corridors supporting migrating wildlife populations.",,False,Urban ecologists cataloged creatures analyzing green corridors supporting migrating wildlife populations,urban ecologist catalog creature analyze green corridor support migrate wildlife population,1476.0,1033.0
1337,793,,,"Honey festivals thrived, uniting communities supporting beehive management across farmlands.",,False,Honey festivals thrived uniting communities supporting beehive management across farmlands,honey festival thrive unite community support beehive management farmland,1337.0,894.0
341,341,,,"The earthy, woody aroma of mushrooms filled the chef",,True,The earthy woody aroma of mushrooms filled the chef,earthy woody aroma mushroom fill chef,341.0,342.0
629,85,,,"Falcons soared overhead, scanning valleys for prey hidden among brush.",,False,Falcons soared overhead scanning valleys for prey hidden among brush,falcon soar overhead scan valley prey hide brush,629.0,86.0
147,147,,,The acrid smell of melting plastic rose from the broken appliance.,,True,The acrid smell of melting plastic rose from the broken appliance,acrid smell melt plastic rise broken appliance,147.0,148.0
1345,801,,,"Ecotourism initiatives empowered locals, encouraging sustainable revenue within biodiverse territories.",,False,Ecotourism initiatives empowered locals encouraging sustainable revenue within biodiverse territories,ecotourism initiative empower local encourage sustainable revenue biodiverse territory,1345.0,902.0
360,360,,,A faintly metallic smell rose from the newly sharpened kitchen knives.,,True,A faintly metallic smell rose from the newly sharpened kitchen knives,faintly metallic smell rise newly sharpen kitchen knife,360.0,361.0
83,83,,,"The sharp, peppery aroma of arugula filled the garden in spring.",,True,The sharp peppery aroma of arugula filled the garden in spring,sharp peppery aroma arugula fill garden spring,83.0,84.0
1575,1031,,,"Metal detectors found coins, revealing centuries-old trade hubs beneath farmland.",,False,Metal detectors found coins revealing centuries-old trade hubs beneath farmland,metal detector find coin reveal century old trade hub farmland,1575.0,1132.0
48,48,,,"Sizzling bacon filled the room with a savory, irresistible aroma.",,True,Sizzling bacon filled the room with a savory irresistible aroma,sizzle bacon fill room savory irresistible aroma,48.0,49.0
468,468,,,"The earthy, damp aroma of mushrooms clung to the shadowy undergrowth.",,True,The earthy damp aroma of mushrooms clung to the shadowy undergrowth,earthy damp aroma mushroom cling shadowy undergrowth,468.0,469.0
881,337,,,"Concert pianists perfected arpeggios, impressing critics at classical recitals worldwide.",,False,Concert pianists perfected arpeggios impressing critics at classical recitals worldwide,concert pianist perfect arpeggio impress critic classical recital worldwide,881.0,438.0
155,155,,,A faint metallic scent accompanied the cool steel of the elevator.,,True,A faint metallic scent accompanied the cool steel of the elevator,faint metallic scent accompany cool steel elevator,155.0,156.0
1547,1003,,,"Forensic genealogists uncovered wills, clarifying inheritance disputes among distant relatives.",,False,Forensic genealogists uncovered wills clarifying inheritance disputes among distant relatives,forensic genealogist uncover clarify inheritance dispute distant relative,1547.0,1104.0
1182,638,,,"Mentorship platforms supported freelancers, offering opportunities to expand professional networks.",,False,Mentorship platforms supported freelancers offering opportunities to expand professional networks,mentorship platform support freelancer offer opportunity expand professional network,1182.0,739.0
1911,1367,,,"Tile workers restored mosaics, showcasing designs resurrecting ancient architectural magnificence worldwide.",,False,Tile workers restored mosaics showcasing designs resurrecting ancient architectural magnificence worldwide,tile worker restore mosaic showcasing design resurrect ancient architectural magnificence worldwide,1911.0,1470.0
1584,1040,,,"Skyscraper window cleaners ascended platforms, polishing glass under extreme height challenges.",,False,Skyscraper window cleaners ascended platforms polishing glass under extreme height challenges,skyscraper window cleaner ascend platform polish glass extreme height challenge,1584.0,1141.0
1352,808,,,"Ballet directors elevated choreography, molding dancers into mesmerizing stage spectacles everywhere.",,False,Ballet directors elevated choreography molding dancers into mesmerizing stage spectacles everywhere,ballet director elevate choreography molding dancer mesmerizing stage spectacle,1352.0,909.0
1832,1288,,,"Vision researchers measured acuity, aiding innovations that improved corrective lens design.",,False,Vision researchers measured acuity aiding innovations that improved corrective lens design,vision researcher measure acuity aid innovation improve corrective lens design,1832.0,1390.0
855,311,,,"Digital historians examined archives, uncovering family connections spanning colonial epochs.",,False,Digital historians examined archives uncovering family connections spanning colonial epochs,digital historian examine archive uncover family connection span colonial epoch,855.0,412.0
500,500,,,"The crisp, clean scent of mountain air refreshed the hikers",,True,The crisp clean scent of mountain air refreshed the hikers,crisp clean scent mountain air refresh hiker,500.0,501.0
1985,1441,,,"Entomologists released ladybugs, balancing pests infesting community gardens organically each season.",,False,Entomologists released ladybugs balancing pests infesting community gardens organically each season,entomologist release ladybug balance pest infest community garden organically season,1985.0,1544.0
179,179,,,The acrid stench of burnt toast filled the tiny apartment.,,True,The acrid stench of burnt toast filled the tiny apartment,acrid stench burn toast fill tiny apartment,179.0,180.0
1494,950,,,"Cryptographers cracked ciphers, proving vulnerabilities inside outdated encryption algorithms widely used.",,False,Cryptographers cracked ciphers proving vulnerabilities inside outdated encryption algorithms widely used,cryptographer crack cipher prove vulnerability outdated encryption algorithm widely,1494.0,1051.0
1975,1431,,,"Orca pods shadowed kayakers, fascinating scientists recording marine mammal interactions.",,False,Orca pods shadowed kayaker fascinating scientists recording marine mammal interactions,orca pod shadow kayaker fascinating scientist record marine mammal interaction,1975.0,1534.0
1094,550,,,"Archaeologists validated discoveries, confirming cultural significance behind clay figurines discovered.",,False,Archaeologists validated discoveries confirming cultural significance behind clay figurines discovered,archaeologist validate discovery confirm cultural significance clay figurine discover,1094.0,651.0
178,178,,,"The kitchen smelled of sage, thyme, and roasting chicken.",,True,The kitchen smelled of sage thyme and roasting chicken,kitchen smelled sage thyme roast chicken,178.0,179.0
1304,760,,,"Politicians attended summits, deliberating solutions mitigating border tensions amid disputes.",,False,Politicians attended summits deliberating solutions mitigating border tensions amid disputes,politician attend summit deliberate solution mitigate border tension dispute,1304.0,861.0
1456,912,,,"Theater patrons applauded solos, savoring dramatic interpretations offered by classically trained leads.",,False,Theater patrons applauded solos savoring dramatic interpretations offered by classically trained leads,theater patron applaud solo savor dramatic interpretation offer classically train lead,1456.0,1013.0
1817,1273,,,"Wildlife sanctuaries restricted visitors, safeguarding animal habitats from disruptive human activity.",,False,Wildlife sanctuaries restricted visitors safeguarding animal habitats from disruptive human activity,wildlife sanctuary restrict visitor safeguard animal habitat disruptive human activity,1817.0,1375.0
938,394,,,"Stagehands installed lighting equipment, supporting set designs throughout theatrical tours.",,False,Stagehands installed lighting equipment supporting set designs throughout theatrical tours,stagehand instal lighting equipment support set design theatrical tour,938.0,495.0
2005,1461,,,"City stonemasons repaired arches, preserving heritage sites frequently visited by tourists.",,False,City stonemasons repaired arches preserving heritage sites frequently visited by tourists,city stonemason repair arch preserve heritage site frequently visit tourist,2005.0,1564.0
528,528,,,"The earthy, herbal smell of oregano enhanced the bubbling pizza sauce.",,True,The earthy herbal smell of oregano enhanced the bubbling pizza sauce,earthy herbal smell oregano enhance bubble pizza sauce,528.0,529.0
346,346,,,"The rich, warm smell of espresso filled the early morning caf",,True,The rich warm smell of espresso filled the early morning can,rich warm smell espresso fill early morning,346.0,347.0
1569,1025,,,"Monorail stations eased commuting, boosting urban development along connecting transportation lines.",,False,Monorail stations eased commuting boosting urban development along connecting transportation lines,monorail station ease commute boost urban development connect transportation line,1569.0,1126.0
2121,1577,,,"Animal rehabilitators healed falcons, preparing them for imminent release into skies.",,False,Animal rehabilitates healed falcons preparing them for imminent release into skies,animal rehabilitate heal falcon prepare imminent release sky,2121.0,1680.0
209,209,,,A faintly metallic smell of rain filled the air before the storm.,,True,A faintly metallic smell of rain filled the air before the storm,faintly metallic smell rain fill air storm,209.0,210.0
1728,1184,,,"Folk bands harmonized refrains, passing traditions onto younger festival-bound generations.",,False,Folk bands harmonized refrains passing traditions onto younger festival-bound generations,folk band harmonize refrain pass tradition young festival bind generation,1728.0,1285.0
385,385,,,A faint metallic tang accompanied the scent of cold steel tools.,,True,A faint metallic tang accompanied the scent of cold steel tools,faint metallic tang accompany scent cold steel tool,385.0,386.0
1058,514,,,"Environmental organizations gathered donations, redirecting reforestation efforts across continents effectively.",,False,Environmental organizations gathered donations redirecting reforestation efforts across continents effectively,environmental organization gather donation redirect reforestation effort continent effectively,1058.0,615.0
1151,607,,,"Medical interns researched procedures, acquiring expertise through hospital rotations semester.",,False,Medical interns researched procedures acquiring expertise through hospital rotations semester,medical intern research procedure acquire expertise hospital rotation semester,1151.0,708.0
601,57,,,Muscular blacksmiths hammered red-hot steel amid showers of bright flying sparks.,,False,Muscular blacksmiths hammered redroot steel amid showers of bright flying sparks,muscular blacksmith hammer redroot steel shower bright flying spark,601.0,58.0
1471,927,,,"Remote teachers harnessed streaming platforms, bridging educational gaps for homebound learners.",,False,Remote teachers harnessed streaming platforms bridging educational gaps for housebound learners,remote teacher harness streaming platform bridge educational gap housebound learner,1471.0,1028.0
243,243,,,"A warm, nutty aroma of hazelnuts toasted in the oven lingered.",,True,A warm nutty aroma of hazelnuts toasted in the oven lingered,warm nutty aroma hazelnut toast oven linger,243.0,244.0
1086,542,,,"Mammalogists tracked migrations, identifying routes favored by elusive forest creatures.",,False,mammalogist tracked migrations identifying routes favored by elusive forest creatures,track migration identify route favor elusive forest creature,1086.0,643.0
802,258,,,"Ski resorts welcomed patrons, offering beginner lessons led by licensed instructors.",,False,Ski resorts welcomed patrons offering beginner lessons led by licensed instructors,ski resort welcome patron offer beginner lesson lead licensed instructor,802.0,359.0
936,392,,,"Editorial boards critiqued manuscripts, championing voices across literary award nominations.",,False,Editorial boards critiqued manuscripts championing voices across literary award nominations,editorial board critique manuscript champion voice literary award nomination,936.0,493.0
1929,1385,,,"Ski jumpers braced themselves, accelerating down ramps toward record-breaking flight distances.",,False,Ski jumpers braced themselves accelerating down ramps toward record-breaking flight distances,ski jumper brace accelerate ramp record break flight distance,1929.0,1488.0
1665,1121,,,"Acrobatic performers twirled hoops, captivating crowds during circus-themed neighborhood festivals.",,False,Acrobatic performers twirled hoops captivating crowds during circus-themed neighborhood festivals,acrobatic performer twirl hoop captivate crowd circus theme neighborhood festival,1665.0,1222.0
312,312,,,The earthy smell of mushrooms rose from the woodland path.,,True,The earthy smell of mushrooms rose from the woodland path,earthy smell mushroom rise woodland path,312.0,313.0
435,435,,,A faintly musty smell of parchment lingered in the ancient archive.,,True,A faintly musty smell of parchment lingered in the ancient archives,faintly musty smell parchment linger ancient archive,435.0,436.0
2091,1547,,,"Curators polished relics, preserving artifacts recovered from centuries-old shipwreck salvage operations.",,False,Curators polished relics preserving artifacts recovered from centuries-old shipwreck salvage operations,curator polished relic preserve artifact recover century old shipwreck salvage operation,2091.0,1650.0
136,136,,,The warm smell of baking pies welcomed guests into the house.,,True,The warm smell of baking pies welcomed guests into the house,warm smell bake pie welcome guest house,136.0,137.0
308,308,,,"The sharp, pungent scent of fresh-cut onions brought tears to her eyes.",,True,The sharp pungent scent of fresh-cut onions brought tears to her eyes,sharp pungent scent fresh cut onion bring tear eye,308.0,309.0
968,424,,,"Florists arranged bouquets, coordinating vibrant petals throughout wedding reception venues.",,False,Florists arranged bouquets coordinating vibrant petals throughout wedding reception venues,florist arrange bouquet coordinate vibrant petal wedding reception venue,968.0,525.0
430,430,,,"The earthy, spicy aroma of turmeric lingered in the curry kitchen.",,True,The earthy spicy aroma of turmeric lingered in the curry kitchen,earthy spicy aroma turmeric linger kitchen,430.0,431.0
660,116,,,"Dedicated farmers cultivated orchards, exporting produce under strict international regulations.",,False,Dedicated farmers cultivated orchards exporting produce under strict international regulations,dedicated farmer cultivate orchard export produce strict international regulation,660.0,117.0
1112,568,,,"Tech enthusiasts anticipated announcements, predicting revolutionary gadgets scheduled to launch.",,False,teach enthusiasts anticipated announcements predicting revolutionary gadgets scheduled to launch,teach enthusiast anticipate announcement predict revolutionary gadget schedule launch,1112.0,669.0
1679,1135,,,"National libraries curated archives, digitizing manuscripts for educational enrichment initiatives.",,False,National libraries curated archives digitizing manuscripts for educational enrichment initiatives,national library curate archive digitize manuscript educational enrichment initiative,1679.0,1236.0
370,370,,,"The tangy, fermented smell of sauerkraut lingered in the food cart line.",,True,The tangy fermented smell of sauerkraut lingered in the food cart line,tangy ferment smell sauerkraut linger food cart line,370.0,371.0
566,22,,,Vibrant fish darted unpredictably through colorful reefs near the coral ridge.,,False,Vibrant fish darted unpredictably through colorful reefs near the coral ridge,vibrant fish dart unpredictably colorful reef ridge,566.0,23.0
949,405,,,Resilient search teams located survivors trapped under collapsed earthquake rubble.,,False,Resilient search teams located survivors trapped under collapsed earthquake rubble,resilient search team locate survivor trap collapse earthquake rubble,949.0,506.0
1379,835,,,"Zoological stewards protected enclosures, ensuring animal welfare amid shifting climate concerns.",,False,Zoological stewards protected enclosures ensuring animal welfare amid shifting climate concerns,zoological steward protect enclosure ensure animal welfare shift climate concern,1379.0,936.0
2138,1594,,,"Ancient scripts recounted dynasties, unfolding knowledge locked away over countless eras.",,False,Ancient scripts recounted dynasties unfolding knowledge locked away over countless erase,ancient script recount dynasty unfold knowledge lock away countless erase,2138.0,1697.0
824,280,,,"Tech-savvy grandmothers championed robotics classes, surprising neighbors with advanced programming projects.",,False,Tech-savvy grandmothers championed robotics classes surprising neighbors with advanced programming projects,tech savvy grandmother champion robotic class surprising neighbor advanced programming project,824.0,381.0
982,438,,,"Rescue helicopters airlifted hikers, bringing them beyond treacherous mountaintop hazards.",,False,Rescue helicopters airlifted hikers bringing them beyond treacherous mountaintop hazards,rescue helicopter airlift hiker bring treacherous mountaintop hazard,982.0,539.0
181,181,,,The warm smell of beeswax candles filled the dimly lit chapel.,,True,The warm smell of beeswax candles filled the dimly lit chapel,warm smell beeswax candle fill dimly light chapel,181.0,182.0
1237,693,,,"Notable anthropologists unveiled theories, challenging assumptions formed by generation research.",,False,Notable anthropologists unveiled theories challenging assumptions formed by generation research,notable anthropologist unveil theory challenge assumption form generation research,1237.0,794.0
621,77,,,Serene monks chanted mantras inside ancient temples surrounded by carved pillars.,,False,Serene monks chanted mantras inside ancient temples surrounded by carved pillars,serene monk chant mantra ancient temple surround carved pillar,621.0,78.0
1037,493,,,"Nutritionists shared guidelines, encouraging balanced diets among communities facing obesity.",,False,Nutritionists shared guidelines encouraging balanced diets among communities facing obesity,nutritionist share guideline encourage balanced diet community face obesity,1037.0,594.0
1340,796,,,"Cycling novices tackled hills, adopting training regimens guided by teammates.",,False,Cycling novices tackled hills adopting training regimens guided by teammates,cycling novice tackle hill adopt training regimen guide teammate,1340.0,897.0
1173,629,,,"Podcasters debated conspiracies, attracting listeners longing for perplexing alternative theories.",,False,poetasters debated conspiracies attracting listeners longing for perplexing alternative theories,poetaster debate conspiracy attract listener long perplexing alternative theory,1173.0,730.0
813,269,,,"Tailors adjusted suits, ensuring flawless fits for discerning clientele seeking sophistication.",,False,Tailors adjusted suits ensuring flawless fits for discerning clientèle seeking sophistication,tailor adjust suit ensure flawless fit discern clientèle seek sophistication,813.0,370.0
1608,1064,,,"Philanthropists backed literacy drives, helping remote villages receive essential reading materials.",,False,Philanthropists backed literacy drives helping remote villages receive essential reading materials,philanthropist back literacy drive help remote village receive essential reading material,1608.0,1165.0
406,406,,,"The sharp, clean scent of vinegar cut through the fishy air.",,True,The sharp clean scent of vinegar cut through the fishy air,sharp clean scent vinegar cut fishy air,406.0,407.0
778,234,,,"Drone operators filmed landmarks, capturing breathtaking perspectives across mountainous national parks.",,False,Drone operators filmed landmarks capturing breathtaking perspectives across mountainous national parks,drone operator film landmark capture breathtaking perspective mountainous national park,778.0,335.0
1543,999,,,"Youth orchestras rehearsed preludes, uniting classical training with progressive repertoire selections.",,False,Youth orchestras rehearsed preludes uniting classical training with progressive repertoire selections,youth orchestra rehearse prelude unite classical training progressive repertoire selection,1543.0,1100.0
296,296,,,"The warm, buttery smell of croissants greeted customers at the caf",,True,The warm buttery smell of croissants greeted customers at the can,warm buttery smell croissant greet customer,296.0,297.0
1091,547,,,"Journalism students practiced fact-checking, safeguarding integrity behind investigative articles published.",,False,"Journalism students practiced fact-checking, safeguarding integrity behind investigative articles published",journalism student practice fact checking safeguard integrity investigative article publish,1091.0,648.0
461,461,,,"The smoky, leathery smell of tobacco lingered in the antique study.",,True,The smoky leathery smell of tobacco lingered in the antique study,smoky leathery smell tobacco linger antique study,461.0,462.0
1472,928,,,"Chess arbiters enforced tournament codes, resolving disputes regarding clock time mismanagement.",,False,Chess arbiters enforced tournament codes resolving disputes regarding clock time mismanagement,chess arbiter enforce tournament code resolve dispute clock time mismanagement,1472.0,1029.0
1931,1387,,,"Debating societies confronted arguments, sharpening logic among university-level orators nationally.",,False,Debating societies confronted arguments sharpening logic among university-level orators nationally,debate society confront argument sharpen logic university level orator nationally,1931.0,1490.0
904,360,,,"Pilgrims traveled ancient routes, strengthening faith alongside seekers across continents.",,False,Pilgrims traveled ancient routes strengthening faith alongside seekers across continents,pilgrim travel ancient route strengthen faith seeker continent,904.0,461.0
377,377,,,"The sweet, warm aroma of cinnamon rolls drifted through the bustling diner.",,True,The sweet warm aroma of cinnamon rolls drifted through the bustling diner,sweet warm aroma cinnamon roll drift bustling diner,377.0,378.0
798,254,,,,,False,,,798.0,355.0
1245,701,,,"Skilled botanists analyzed spore samples, advancing knowledge about fungal diversity.",,False,Skilled botanists analyzed spore samples advancing knowledge about fungal diversity,skilled botanist analyze spore sample advance knowledge fungal diversity,1245.0,802.0
1546,1002,,,"Mural artists revitalized neighborhoods, adorning public walls with colorful expressions.",,False,Mural artists revitalized neighborhoods adorning public walls with colorful expressions,mural artist revitalize neighborhood adorn public wall colorful expression,1546.0,1103.0
105,105,,,The earthy aroma of mushrooms filled the forager,,True,The earthy aroma of mushrooms filled the forager,earthy aroma mushroom fill forager,105.0,106.0
126,126,,,"Toasted sesame seeds gave off a warm, nutty fragrance.",,True,Toasted sesame seeds gave off a warm nutty fragrance,toasted sesame seed give warm nutty fragrance,126.0,127.0
839,295,,,"Skilled comedians tested material, refining punchlines during late-night open mic appearances.",,False,Skilled comedians tested material refining punchlines during late-night open mic appearances,skilled comedian test material refining punchline late night open mic appearance,839.0,396.0
2058,1514,,,"E-commerce analysts measured trends, projecting surges in virtual storefront sales volumes.",,False,commerce analysts measured trends projecting surges in virtual storefront sales volumes,commerce analyst measure trend project surge virtual storefront sale volume,2058.0,1617.0
887,343,,,"Volunteer doctors established clinics, delivering vaccines amid remote mountain settlements.",,False,Volunteer doctors established clinics delivering vaccines amid remote mountain settlements,volunteer doctor establish clinic deliver vaccine remote mountain settlement,887.0,444.0
1774,1230,,,"Animal welfare officials rescued horses, relocating them to caring rehabilitation sanctuaries.",,False,Animal welfare officials rescued horses relocating them to caring rehabilitation sanctuaries,animal welfare official rescue horse relocate care rehabilitation sanctuary,1774.0,1332.0
2009,1465,,,"Mountain bikers descended ridges, negotiating steep switchbacks throughout daring outdoor adventures.",,False,Mountain bikers descended ridges negotiating steep switchbacks throughout daring outdoor adventures,mountain biker descend ridge negotiate steep switchback dare outdoor adventure,2009.0,1568.0
1007,463,,,"Storm drains overflowed, causing road closures throughout low-lying district intersections.",,False,Storm drains overflowed causing road closures throughout low-lying district intersections,storm drain overflow cause road closure low lie district intersection,1007.0,564.0
355,355,,,"The sharp, chemical smell of bleach permeated the sterile hospital corridor.",,True,The sharp chemical smell of bleach permeated the sterile hospital corridor,sharp chemical smell bleach permeate sterile hospital corridor,355.0,356.0
1692,1148,,,"Citizen activists formed nonprofits, advocating solutions tackling environmental justice challenges.",,False,Citizen activists formed nonprofits advocating solutions tackling environmental justice challenges,activist form nonprofit advocate solution tackle environmental justice challenge,1692.0,1249.0
682,138,,,"Habitat restoration crews reintroduced flora, safeguarding biodiversity throughout disturbed regions.",,False,Habitat restoration crews reintroduced floral safeguarding biodiversity throughout disturbed regions,restoration crew reintroduce floral safeguard biodiversity disturb region,682.0,139.0
1730,1186,,,"University labs prepared drones, implementing sensing projects across agricultural fields.",,False,University labs prepared drones implementing sensing projects across agricultural fields,university lab prepare drone implement sense project agricultural field,1730.0,1287.0
1084,540,,,"Skilled drummers directed cadences, boosting morale among regimented marching bands.",,False,Skilled drummers directed cadences boosting morale among regimented marching bands,skilled drummer direct cadence boost morale regimented marching band,1084.0,641.0
984,440,,,"Agronomists recommended techniques, enhancing yields across climate-challenged agricultural zones worldwide.",,False,Agronomists recommended techniques enhancing yields across climate-challenged agricultural zones worldwide,agronomist recommend technique enhance yield climate challenge agricultural zone worldwide,984.0,541.0
1629,1085,,,"Ancient monasteries sheltered pilgrims, offering solace amid precarious canyon cliff paths.",,False,Ancient monasteries sheltered pilgrims offering solace amid precarious canyon cliff paths,ancient monastery shelter pilgrim offer solace precarious canyon cliff path,1629.0,1186.0
140,140,,,"Burnt matches left a fleeting, acrid odor in the kitchen.",,True,Burnt matches left a fleeting acrid odor in the kitchen,burn match leave fleeting acrid odor kitchen,140.0,141.0
1653,1109,,,"Students coded simulations, visualizing influences among celestial objects for research.",,False,Students coded simulations visualizing influences among celestial objects for research,student code simulation visualize influence celestial object research,1653.0,1210.0
1512,968,,,"Restoration crews shored levees, defending farmland from seasonal flooding risk surges.",,False,Restoration crews shored levees defending farmland from seasonal flooding risk surges,restoration crew shore levee defend farmland seasonal flooding risk surge,1512.0,1069.0
