,Unnamed: 0,filename,sentence_id,text,labels,contains_ref,spellchecked_text,normalized_text,Unnamed: 0.1,Number
2231,2231,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,99.0,Much care is taken to prevent the escape of offensive effluvia by the reception of the various products of the distillation while hot into covered receptacles .,O O O O O O O O O B-1 I-1 O O O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O,True,Much care is taken to prevent the escape of offensive effluvia by the reception of the various products of the distillation while hot into covered receptacles .,care take prevent escape offensive effluvia reception product distillation hot covered receptacle,,
1393,1393,015E 1839 Papers relating to the fetid irrigations around the city of Edinburgh__165_PUB.txt,19.0,"His family have sometimes in the summer to keep their windows shut , in order to exclude the bad smell from these ponds . ”",B-1 I-1 O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O O O B-1 I-1 I-1 I-1 I-1 O O,True,"His family have sometimes in the summer to keep their windows shut , in order to exclude the bad smell from these ponds . i",family summer window shut order exclude bad smell pond,,
2285,2285,053E Joseph Priestley 1775 Observations on different kinds of air__185_distribution_SCIE.txt,6.0,"If the water in which the mouse was immersed , and which is saturated with the putrid air , be changed , the greater part of the putrid air , will , in a day or two , be absorbed , though the mouse continues to yield the putrid effluvium as before ; for as soon as this fresh water becomes saturated with it , it begins to be offensive to the smell , and the quantity of the putrid air upon its surface increases as before .",O B-1 I-1 O O O O O O O O O O O O O B-1 I-1 O O O O O O O O O B-1 I-1 O O O O O O O O O O O O O B-1 I-1 O O O O B-1 I-1 O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O B-1 O O O B-1 O O B-1 O O O O O O B-1 I-1 O O O O O O O,True,"If the water in which the mouse was immersed , and which is saturated with the putrid air , be changed , the greater part of the putrid air , will , in a day or two , be absorbed , though the mouse continues to yield the putrid effluvium as before ; for as soon as this fresh water becomes saturated with it , it begins to be offensive to the smell , and the quantity of the putrid air upon its surface increases as before .",water mouse immerse saturate putrid air change great putrid air day absorb mouse continue yield putrid effluvium soon fresh water saturate begin offensive smell quantity putrid air surface increase,,
2070,2070,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,349.0,( 4 . ),O O O O,False,( 4 . ),,,
884,884,007E Dan McKenzie 1923 Aromatics and the soul__748_MED.txt,66.0,"Who can ever forget the bazaar smells of India , the mingled must and fust with its background of garlic and strange vices , or the still more mysterious atmospheres of China with their deep suggestion of musk ?",O O O O B-1 I-1 I-1 I-1 I-1 O O O O O O O O O B-1 I-1 O B-1 I-1 O O O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O,True,"Who can ever forget the bazaar smells of India , the mingled must and just with its background of garlic and strange vices , or the still more mysterious atmospheres of China with their deep suggestion of musk ?",forget bazaar smell mingle background garlic strange vice mysterious atmosphere deep suggestion musk,,
643,643,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,210.0,"Now , the average mortality in the metropolis , is about twenty-three in the thousand ; in the healthiest country districts , about twelve ; and in all England , nineteen .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Now , the average mortality in the metropolis , is about twenty-three in the thousand ; in the healthiest country districts , about twelve ; and in all England , nineteen .",average mortality metropolis healthy country district,,
499,499,005E Daniel Featley 1636 Clavis Mystica 70 sermons__159_REL.txt,31.0,in malice and hatred to exhort to Christian love and reconciliation ?,O O O O O O O O O O O O,False,in malice and hatred to exhort to Christian love and reconciliation ?,malice hatred exhort christian love reconciliation,,
688,688,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,251.0,"In Glebe-terrace , and thereabouts , it had been projected within a few feet of the dwellings ; and in Moreton - terrace , so close to the walls and doors of the houses , that the pathway before them was literally covered with it , , and the inmates forced to walk in and over the mud to get to and from their houses .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"In Glebe-terrace , and thereabouts , it had been projected within a few feet of the dwellings ; and in morton - terrace , so close to the walls and doors of the houses , that the pathway before them was literally covered with it , , and the inmates forced to walk in and over the mud to get to and from their houses .",glebe terrace thereabout project foot dwelling terrace close wall door house pathway literally cover inmate force walk mud house,,
1143,1143,010E Jonathan Swift 1727 Gullivers travels London 1727 Proj Gutenberg__54_LIT.txt,22.0,"Once a kite , hovering over the garden , made a stoop at me , and if I had not resolutely drawn my hanger , and run under a thick espalier , he would have certainly carried me away in his talons .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Once a kite , hovering over the garden , made a stoop at me , and if I had not resolutely drawn my hanger , and run under a thick espalier , he would have certainly carried me away in his talons .",kite hover garden stoop resolutely draw hanger run thick espalier certainly carry away talon,,
2350,2350,058E John Charles Sawer 1894 Odorographia__1331_distribution_PER.txt,14.0,"It dissolves in alcohol , ether and oils fixed and volatile .",O O O O O O O O O O O O,False,"It dissolves in alcohol , ether and oils fixed and volatile .",dissolve alcohol ether oil fix volatile,,
1451,1451,016E Havelock Ellis 1905 Studies in the Psychology of Sex__1003_SCIE.txt,43.0,It is certainly true that in its simple form the odor of musk is not nowadays highly considered in Europe .,O O O O O O O O O O B-1 I-1 I-1 O O B-1 O O B-1 I-1 O,True,It is certainly true that in its simple form the odor of musk is not nowadays highly considered in Europe .,certainly true simple form odor musk nowadays highly consider,,
490,490,005E Daniel Featley 1636 Clavis Mystica 70 sermons__159_REL.txt,23.0,"Howbeit , if ye look neerer to the texture of this sacred discourse , ye shall find it all closely wrought , and that this exhortation to humility , to which my Text belongeth , hath good coherence with the former , and is pertinent to the maine scope of the Apostle ; which was to re-unite the severed affections , and reconcile the different opinions of the faithfull among the Philippians , that they might all both agree in the love of the same truth , and seeke that truth in love .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"hobbit , if ye look nearer to the texture of this sacred discourse , ye shall find it all closely wrought , and that this exhortation to humility , to which my Text belonged , hath good coherence with the former , and is pertinent to the maine scope of the Apostle ; which was to reunite the severed affections , and reconcile the different opinions of the faithful among the philippines , that they might all both agree in the love of the same truth , and seek that truth in love .",look near texture sacred discourse find closely work exhortation humility text belong hath good coherence pertinent maine scope apostle reunite sever affection reconcile different opinion faithful philippine agree love truth seek truth love,,
605,605,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,177.0,"She resided in Swan-lane , about fifty feet from that part of the King's-mills ' stream , which was described in my last Report , as one of the greatest nuisances in Rotherhithe , or any other part of the metropolis .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"She resided in Swan-lane , about fifty feet from that part of the King's-mills ' stream , which was described in my last Report , as one of the greatest nuisances in Rotherhithe , or any other part of the metropolis .",reside swan lane foot mill stream describe report great nuisance metropolis,,
2241,2241,052E James Stark 1833 On the influence of colour on heat and odours.txt,13.0,"In both the black-coloured cotton had attracted the greatest quantity of odorous particles , as palpably evidenced by the smell .",O O B-1 I-1 I-1 O O B-1 I-1 I-1 O B-1 I-1 O O O O O O B-1 O,True,"In both the black-coloured cotton had attracted the greatest quantity of odorous particles , as palpable evidenced by the smell .",black colour cotton attract great quantity odorous particle palpable evidence smell,,
2720,2720,076E Henry Dodwell 1711 Incense 2__41_distribution_REL.txt,4.0,"I have transcribed these Words , to let you see that he comprehends Thurification under the common Name of Sacrifice . 2 .",O O O O O O O O O O O O O O O O O O O O O O O,False,"I have transcribed these Words , to let you see that he comprehends purification under the common Name of Sacrifice . 2 .",transcribe word let comprehend purification common sacrifice,,
5,5,001E Donald Mcdonald 1895 Sweet scented flowers and fragrant leaves__2137_distribution_MED.txt,14.0,"Of the many considerations that should occur in the making of a beautiful garden to live in , this of fragrant plants and flowers is one of the first .",O O O O O O O O O O O O O O O O O O O O B-1 I-1 O B-1 O O O O O O,True,"Of the many considerations that should occur in the making of a beautiful garden to live in , this of fragrant plants and flowers is one of the first .",consideration occur making beautiful garden live fragrant plant flower,,
801,801,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,80.0,"The stench from two street gullies in Clarence-street , has been much complained of , I beg to submit the propriety of trapping them , to the favourable consideration of the Board .",O B-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O O O O O O O O O O O O O O O O O O O O O O,True,"The stench from two street gullies in Clarence-street , has been much complained of , I beg to submit the propriety of trapping them , to the favourable consideration of the Board .",stench street gully clarence street complain beg submit propriety trap favourable consideration board,,
383,383,003E Stephen Bradwell 1636 PHYSICK FOR THE SICKNESSE Commonly called the PLAGUE.txt_distribution.txt,33.0,The Cure of this Cause therefore is the same with the former .,O O O O O O O O O O O O O,False,The Cure of this Cause therefore is the same with the former .,cure cause,,
2428,2428,060E Eugene Rimmel 1865 The Book of Perfumes__964_distribution_PER.txt,15.0,"It flowers from the beginning of February to the middle of April , and each plant yields but a few ounces of blossoms , which are culled twice a week after sunrise .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"It flowers from the beginning of February to the middle of April , and each plant yields but a few ounces of blossoms , which are culled twice a week after sunrise .",flower beginning middle plant yield ounce blossom cull twice week sunrise,,
1491,1491,017E Henry Austin 1857 Report on the meanings of deodorizing and utilizing the sewage of towns__112_PUB.txt,26.0,It appears that neither of these substances has much deodorizing power when mixed with liquid .,O O O O O B-1 I-1 O O B-1 O B-1 I-1 I-1 I-1 O,True,It appears that neither of these substances has much deodorizing power when mixed with liquid .,appear substance deodorizing power mix liquid,,
2390,2390,058E John Charles Sawer 1894 Odorographia__1331_distribution_PER.txt,50.0,Ferment oil of Vitis vinifera ( the Grape Vine ) .,B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O,True,Ferment oil of itis vinifera ( the Grape Vine ) .,ferment oil itis vinifera grape vine,,
1787,1787,027E 1622 The Five Senses.txt,4.0,"Feelinge From prick of Conscience such a sting As staines the Soule , heavens blesse my King From such a tribe as may with drawe His thoughts from equitie , and lawe From such a smooth , and beardlesse Chinn As may provoke , or tempt to sinn From such a hand whose moyst palme may My soveraigne lead out of the way From things polluted , and uncleane From all thats beastly , and obsceane From what may sett his Soule a reeling Blesse my Soveraigne , and his feeling .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"feeling From prick of Conscience such a sting As staines the soul , heavens bless my King From such a tribe as may with draw His thoughts from equities , and late From such a smooth , and beardless chin As may provoke , or tempt to sign From such a hand whose most palm may My sovereign lead out of the way From things polluted , and unclean From all thats beastly , and obscene From what may set his soul a reeling bless my sovereign , and his feeling .",feeling prick conscience sting stain soul bless king tribe draw thought equity late smooth beardless chin provoke tempt sign hand palm sovereign lead way thing polluted unclean s beastly obscene set soul reel bless sovereign feeling,,
969,969,008E Anon 1779 A short history of drugs.txt_distribution.txt,16.0,"The true East-India sort are smooth black-shining stones , about the size of small Hazel-Nuts , found in the Stomach of certain Animals in the East-Indies , said to be something resembling the Goat Kind ; when it is broke appears of a shining , dark , green or olive Colour , and composed of Coats or Shells one above another , so closely connected as to form a solid stone ; some prefer the Sort that goes by the Name of Porcupine Bezoar , but as it has been found of little or no efficacy in Medicine is but seldom used , the Lapis Contrayerva being used in its stead .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The true East-India sort are smooth black-shining stones , about the size of small hazelnuts , found in the Stomach of certain Animals in the East-Indies , said to be something resembling the Goat Kind ; when it is broke appears of a shining , dark , green or olive Colour , and composed of Coats or Shells one above another , so closely connected as to form a solid stone ; some prefer the Sort that goes by the Name of Porcupine bear , but as it has been found of little or no efficacy in Medicine is but seldom used , the Lapis Contrayerva being used in its stead .",true smooth black shine stone size small hazelnut find stomach certain animal east indie say resemble kind broke appear shining dark green olive colour compose coat shell closely connect form solid stone prefer sort go porcupine bear find little efficacy medicine seldom lapis contrayerva stead,,
2674,2674,072E Richard Middleton 1619 Goodnes the blessed mans badge__18_distribution_REL.txt,30.0,What then ?,O O O,False,What then ?,,,
2601,2601,070E Thomas Shadwell 1673 Epsom wells__16_distribution_THE.txt,16.0,Luc .,O O,False,Luc .,,,
549,549,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,126.0,"The bags repaired there have generally contained rapeseed , linseed , rice , or other grain .",O O O O O O O O O O O O O O O O O,False,"The bags repaired there have generally contained rapeseed , linseed , rice , or other grain .",bag repair generally contain rapeseed linseed rice grain,,
2186,2186,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,58.0,.,O,False,.,,,
669,669,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,234.0,Systematic rules of diet have been laid down .,O O O O O O O O O,False,Systematic rules of diet have been laid down .,systematic rule diet lay,,
666,666,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,231.0,"It were useless to repeat my previous reports by exhibiting to you how much these receptive influences gave , in this Parish , quite different characters to the epidemics of 1849 and of 1854 .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"It were useless to repeat my previous reports by exhibiting to you how much these receptive influences gave , in this Parish , quite different characters to the epidemics of 1849 and of 1854 .",useless repeat previous report exhibit receptive influence give parish different character epidemic,,
775,775,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,57.0,I tasted the water from the butt at No . 21 ; it was strongly impregnated with the flavour of drainage .,B-1 O B-1 I-1 I-1 I-1 I-1 O O O O O B-1 O O B-1 I-1 I-1 I-1 I-1 I-1 O,True,I tasted the water from the butt at No . 21 ; it was strongly impregnated with the flavour of drainage .,taste water butt strongly impregnate flavour drainage,,
1142,1142,010E Jonathan Swift 1727 Gullivers travels London 1727 Proj Gutenberg__54_LIT.txt,21.0,"I had been long afraid of this resolution , and therefore concealed from her some little unlucky adventures , that happened in those times when I was left by myself .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"I had been long afraid of this resolution , and therefore concealed from her some little unlucky adventures , that happened in those times when I was left by myself .",long afraid resolution conceal little unlucky adventure happen time leave,,
1496,1496,017E Henry Austin 1857 Report on the meanings of deodorizing and utilizing the sewage of towns__112_PUB.txt,4.0,"Burns , the local Surveyor of Ely , having , as early as 1834 , made some successful experiments in treating gas water with clay , was induced recently to apply it , in conjunction with lime , for deodorizing the sewage , on completion of the drainage works of Ely .",O O O O O O O O O O B-1 I-1 I-1 I-1 O O O O O O O O O O B-1 O O O O O O O O B-1 I-1 I-1 I-1 O O B-1 I-1 I-1 O B-1 I-1 I-1 I-1 I-1 I-1 O B-1 O,True,"Burns , the local Surveyor of Ely , having , as early as 1834 , made some successful experiments in treating gas water with clay , was induced recently to apply it , in conjunction with lime , for deodorizing the sewage , on completion of the drainage works of Ely .",burn local surveyor have early successful experiment treat gas water clay induce recently apply conjunction lime deodorize sewage completion drainage work,,
2849,2849,084E Frederick John Smith 1915 Domestic Hygeine __75_distribution_HOUS.txt,7.0,"( 2 ) Refuse , bits and ends of food , from the same",O O O O O O O O O O O O O O,False,"( 2 ) Refuse , bits and ends of food , from the same",refuse bit end food,,
2694,2694,072E Richard Middleton 1619 Goodnes the blessed mans badge__18_distribution_REL.txt,5.0,Neroes ?,O O,False,heroes ?,hero,,
304,304,003E Stephen Bradwell 1636 PHYSICK FOR THE SICKNESSE Commonly called the PLAGUE.txt_distribution.txt,145.0,"But they offend hot heads , and weake eyes .",O O O O O O O O O O,False,"But they offend hot heads , and wake eyes .",offend hot head wake eye,,
2366,2366,058E John Charles Sawer 1894 Odorographia__1331_distribution_PER.txt,29.0,"( This willow is common in the North of England and Ireland ; it is remarkable for its large glossy leaves , more like those of a Portugal Laurel than of the other willows .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"( This willow is common in the North of England and Ireland ; it is remarkable for its large glossy leaves , more like those of a Portugal Laurel than of the other willows .",willow common remarkable large glossy leave portugal laurel willow,,
1724,1724,019E C E A Armand 1891 Pocket Pharmocopaeia__486_MED.txt,74.0,Contains Cubebin .,O O O,False,Contains Cubebin .,contain cubebin,,
1290,1290,014E John Floyer 1687 Pharmako Basnos__2427_MED.txt,15.0,"Elder-Bitters and Smells , as in Scorphularia ; these have a discussing Faculty outwardly , by their Fetidness and Bitterness .",O O B-1 O O O B-1 O O O O O O O O O B-1 I-1 O O O,True,"Elder-Bitters and Smells , as in Scorphularia ; these have a discussing Faculty outwardly , by their Fetidness and Bitterness .",elder bitter smell scorphularia discuss faculty outwardly fetidness bitterness,,
513,513,005E Daniel Featley 1636 Clavis Mystica 70 sermons__159_REL.txt,44.0,"It is the ladder of Jacob whereby we ascend into heaven , it is the rod of Aaron that continually buddeth in the Church , it is the Juniper tree whose shade killeth the Serpent , it is the tree which was cast into the waters of Marah and made them sweet : no water so bitter , no affliction so brackish , to which the Crosse of Christ giveth not a sweet rellish .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"It is the ladder of Jacob whereby we ascend into heaven , it is the rod of baron that continually budget in the Church , it is the Juniper tree whose shade killed the Serpent , it is the tree which was cast into the waters of march and made them sweet : no water so bitter , no affliction so brackish , to which the cross of Christ giveth not a sweet relish .",ladder ascend rod continually budget church juniper tree shade kill serpent tree cast water sweet water bitter affliction brackish cross giveth sweet relish,,
220,220,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,7.0,"But that prospect from the hall , is like a vision to me .",O O O O O O O O O O O O O O,False,"But that prospect from the hall , is like a vision to me .",prospect hall vision,,
2629,2629,071E Various eighteenth century responses to theatre smells.txt,15.0,"I as usual , played satire which I answered , that I did it because I was just suffocated with the stench ; the people smelling so of tripe that they were horrible offensive .",O O O O O O O O O O O O O O O B-1 O O O O O B-1 O B-1 I-1 I-1 O B-1 I-1 O B-1 O B-1 I-1 O,True,"I as usual , played satire which I answered , that I did it because I was just suffocated with the stench ; the people smelling so of tripe that they were horrible offensive .",usual play satire answer suffocate stench people smell tripe horrible offensive,,
2460,2460,061E Hugh Plat 1602 Delightes for Ladies__22_distribution_PER.txt,5.0,"EXpresse a good quantity of the iuice thereof , set it on the fire , and giue it onely a walme or two , then it will grow cleere : before it be cooled , pour away the cleerest , filter with a peece of cotton , and then euaporate your filtred iuyce , till it come to a thicke substance , and thus you shal haue a most excellent extracte of the Rose , Gilloflower , & c . with the perfect sent and taste of the flower , whereas the common waie is to make the extracte eyther by spirit of wine faire water , the water of the plant , or some kind of menstruum . 20 .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 I-1 I-1 I-1 O B-1 O O O O O O B-1 I-1 O O B-1 I-1 I-1 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,True,"express a good quantity of the juice thereof , set it on the fire , and give it onely a came or two , then it will grow clear : before it be cooled , pour away the clearest , filter with a piece of cotton , and then evaporate your filtered ice , till it come to a thick substance , and thus you shal have a most excellent extract of the Rose , Gilloflower , & i . with the perfect sent and taste of the flower , whereas the common wait is to make the extract either by spirit of wine faire water , the water of the plant , or some kind of menstrual . 20 .",express good quantity juice thereof set fire onely came grow clear cool pour away clear filter piece cotton evaporate filter ice come thick substance excellent extract rose perfect send taste flower common wait extract spirit wine faire water water plant kind menstrual,,
2848,2848,084E Frederick John Smith 1915 Domestic Hygeine __75_distribution_HOUS.txt,6.0,.,O,False,.,,,
1529,1529,018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt,30.0,All writers speak of this dreadful smeii in true pulmonary gangrene ; but none ever describe it as faecal except Louis .,B-1 I-1 O O O B-1 I-1 I-1 I-1 I-1 I-1 O O O O O B-1 O B-1 O B-1 O,True,All writers speak of this dreadful smell in true pulmonary gangrene ; but none ever describe it as faecal except Louis .,writer speak dreadful smell true pulmonary gangrene describe faecal,,
1242,1242,012E Pieter van Foreest 1623 The Arraignment of Urines__40_MED.txt,5.0,By meanes of cruditie and indigestion of the food . 2 .,B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O,True,By means of erudite and indigestion of the food . 2 .,mean erudite indigestion food,,
865,865,007E Dan McKenzie 1923 Aromatics and the soul__748_MED.txt,49.0,"Several of these , perhaps , did not amount to more than a mere whiff , just the suspicion of a something unpleasant , no more ( but no less ) disturbing than , say , one note a semitone flat in a major chord ; two or three of them , however , to the sensitive , thin-winged organ of an English school-ma ’ am , would have attained to the rank of a “ smell , ” a word on her lips as emphatic as an oath on yours or mine ; four of them , at the least , were plain stenches , and so beyond her vocabulary altogether ; and one was—well !",B-1 I-1 I-1 O O O O O O O O O O B-1 I-1 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 I-1 I-1 I-1 I-1 O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O O O O O O O B-1 O O O O O O O O O O O O O O O O O B-1 I-1 I-1 O O O O O O B-1 I-1 O O O O B-1 O O O O O O O,True,"Several of these , perhaps , did not amount to more than a mere whiff , just the suspicion of a something unpleasant , no more ( but no less ) disturbing than , say , one note a gemstone flat in a major chord ; two or three of them , however , to the sensitive , thin-winged organ of an English school-ma i am , would have attained to the rank of a i smell , i a word on her lips as emphatic as an oath on yours or mine ; four of them , at the least , were plain teaches , and so beyond her vocabulary altogether ; and one was—well !",mere whiff suspicion unpleasant disturb note gemstone flat major chord sensitive thin winged organ english attain rank smell word lip emphatic oath plain teach vocabulary altogether,,
2200,2200,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,70.0,.,O,False,.,,,
575,575,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,15.0,"Nor are these complaints without foundation ; for in the above mentioned length of Street , about a mile , there are , besides the Surrey Consumer's Gas Works , no less than nine factories for the fabrication of patent manure , that is to say , nine sources of fetid gases .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O O O O O O B-1 I-1 O,True,"Nor are these complaints without foundation ; for in the above mentioned length of Street , about a mile , there are , besides the Surrey Consumer's Gas Works , no less than nine factories for the fabrication of patent manure , that is to say , nine sources of fetid gases .",complaint foundation mention length street mile gas work factory fabrication patent manure source fetid gas,,
2777,2777,080E Duncan Mcdonald 1800 New town cook__214_distribution_HOUS.txt,3.0,"They are extremely fierce and voracious , but when they chance to lose a limb in their frequent combats , it is completely renewed in about three weeks .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"They are extremely fierce and voracious , but when they chance to lose a limb in their frequent combats , it is completely renewed in about three weeks .",extremely fierce voracious chance lose limb frequent combat completely renew week,,
762,762,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,45.0,"A slight effluvium of sulphurous gases was given off , but it did not last long nor extend itself beyond the building .",O B-1 I-1 I-1 I-1 I-1 O O O O O O O O O O O O O O O O O,True,"A slight effluvium of sulphurous gases was given off , but it did not last long nor extend itself beyond the building .",slight effluvium sulphurous gas give long extend building,,
2511,2511,065E Ernest J Parry 1925 Parry's Cyclopedia of Perfumery__1321_distribution_PER.txt,7.0,"Several different types of clover , of course , also add to the fragrance of the hayfield odour .",O O O O O O O O O O O O O B-1 I-1 I-1 I-1 I-1 O,True,"Several different types of clover , of course , also add to the fragrance of the hayfield odour .",different type clover course add fragrance odour,,
2397,2397,058E John Charles Sawer 1894 Odorographia__1331_distribution_PER.txt,57.0,It is not deodorised by agitation with chlorine water .,O O O O O O O O O O,False,It is not deodorised by agitation with chlorine water .,deodorise agitation chlorine water,,
90,90,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,145.0,A dormouse must surely be in very much the same condition before he retires under the wool in his cage ; or a tortoise before he buries himself .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,A dormouse must surely be in very much the same condition before he retires under the wool in his cage ; or a tortoise before he buries himself .,dormouse surely condition retire wool cage tortoise bury,,
128,128,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,18.0,"Then , lights begin to shine in Genoa , and on the country road ; and the revolving lantern out at sea there , flashing , for an instant , on this palace front and portico , illuminates it as if there were a bright moon bursting from behind a cloud ; then , merges it in deep obscurity .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Then , lights begin to shine in geno , and on the country road ; and the revolving lantern out at sea there , flashing , for an instant , on this palace front and portico , illuminates it as if there were a bright moon bursting from behind a cloud ; then , merges it in deep obscurity .",light begin shine geno country road revolving lantern sea flash instant palace portico illuminate bright moon burst cloud merge deep obscurity,,
1545,1545,018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt,45.0,These have been found also surrounding the margin of a gangrenous cavity in the lung .,O O O O O O O O O O O O O O O O,False,These have been found also surrounding the margin of a gangrenous cavity in the lung .,find surround margin gangrenous cavity lung,,
2311,2311,056E Thomas Reid 1764 An inquiry into the human mind__102_distribution_SCIE.txt,12.0,"I believe there is not much more wisdom in many of those paradoxes of the ideal philosophy , which to plain sensible men appear to be palpable absurdities , but with the adepts pass for profound discoveries .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"I believe there is not much more wisdom in many of those paradoxes of the ideal philosophy , which to plain sensible men appear to be palpable absurdities , but with the adepts pass for profound discoveries .",believe wisdom paradox ideal philosophy plain sensible man appear palpable absurdity adept pass profound discovery,,
970,970,008E Anon 1779 A short history of drugs.txt_distribution.txt,160.0,"The concrete Juice of the Poppy ; it chiefly comes from Turkey , where they prepare it much better than what comes from India , which is much softer and fouler than the Turkey , which sometimes come dry enough to break like Spanish Liquorish , though the East India Climate , even without the help of Fire , might evaporate the Moisture .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The concrete Juice of the Poppy ; it chiefly comes from Turkey , where they prepare it much better than what comes from India , which is much softer and fouler than the Turkey , which sometimes come dry enough to break like Spanish liquorice , though the East India Climate , even without the help of Fire , might evaporate the Moisture .",concrete juice poppy chiefly come turkey prepare well come soft fouler turkey come dry break spanish liquorice help fire evaporate moisture,,
1814,1814,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,118.0,"Lawes ' ' Oil of Vitriol and Manure Works ( No . 13 on mapj . — Established here eighteen or nineteen years , during which time they have undergone extension from time to time .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"laws ' ' Oil of Vitriol and Manure Works ( No . 13 on map . i Established here eighteen or nineteen years , during which time they have undergone extension from time to time .",law oil vitriol manure work map establish year time undergo extension time time,,
