,Unnamed: 0,filename,sentence_id,text,labels,contains_ref,spellchecked_text,normalized_text,Unnamed: 0.1,Number
1473,929,,,"Regional airlines acquired planes, expanding domestic routes across mountainous archipelago destinations.",,False,Regional airlines acquired planes expanding domestic routes across mountainous archipelago destinations,regional airline acquire plane expand domestic route mountainous archipelago destination,1473.0,1030.0
1114,570,,,"Television producers pitched pilots, securing casting agencies for market demands.",,False,Television producers pitched pilots securing casting agencies for market demands,television producer pitch pilot secure cast agency market demand,1114.0,671.0
1164,620,,,"Dramatic cosplayers assembled wardrobes, surprising judges throughout fan conventions overseas.",,False,Dramatic cosplayers assembled wardrobes surprising judges throughout fan conventions overseas,dramatic cosplayer assemble wardrobe surprising judge fan convention overseas,1164.0,721.0
70,70,,,"The earthy, bitter smell of coffee beans lingered in the caf",,True,The earthy bitter smell of coffee beans lingered in the can,earthy bitter smell coffee bean linger,70.0,71.0
1047,503,,,"Graduate interns compiled references, advancing theses expanding scientific knowledge regionally.",,False,Graduate interns compiled references advancing theses expanding scientific knowledge regionally,graduate intern compile reference advance expand scientific knowledge regionally,1047.0,604.0
299,299,,,'92s gloves.,,True,'92s gloves,glove,299.0,300.0
239,239,,,"The strong, spicy smell of cinnamon sticks filled the festive kitchen.",,True,The strong spicy smell of cinnamon sticks filled the festive kitchen,strong spicy smell cinnamon stick fill festive kitchen,239.0,240.0
1330,786,,,"Traffic planners installed roundabouts, reducing congestion within traveled urban intersections.",,False,Traffic planners installed roundabouts reducing congestion within traveled urban intersections,traffic planner instal roundabout reduce congestion travel urban intersection,1330.0,887.0
1716,1172,,,"Shelters rescued strays, rehabilitating animals before placing them into homes.",,False,Shelters rescued strays rehabilitating animals before placing them into homes,shelter rescue stray rehabilitate animal place home,1716.0,1273.0
926,382,,,"Jungle explorers hacked foliage, uncovering ruins overshadowed by vine cover.",,False,Jungle explorers hacked foliage uncovering ruins overshadowed by vine cover,jungle explorer hack foliage uncovering ruin overshadow vine cover,926.0,483.0
990,446,,,"Ice skaters practiced spins, polishing routines under arena spotlights daily.",,False,Ice skaters practiced spins polishing routines under arena spotlights daily,ice skater practice spin polish routine arena spotlight daily,990.0,547.0
1185,641,,,"Nautical engineers updated hull designs, lowering drag for vessel efficiency.",,False,Nautical engineers updated hull designs lowering drag for vessel efficiency,nautical engineer update hull design lower drag vessel efficiency,1185.0,742.0
2114,1570,,,"Private tutors offered sessions, tailoring lessons to each pupil",,False,Private tutors offered sessions tailoring lessons to each pupil,private tutor offer session tailor lesson pupil,2114.0,1673.0
1442,898,,,"Orchestra conductors directed crescendos, unifying musicians delivering stunning live performances nightly.",,False,Orchestra conductors directed crescendos unifying musicians delivering stunning live performances nightly,orchestra conductor direct crescendo unify musician deliver stunning live performance nightly,1442.0,999.0
471,471,,,"The sharp, herbal scent of eucalyptus infused the steaming sauna air.",,True,The sharp herbal scent of eucalyptus infused the steaming sauna air,sharp herbal scent eucalyptus infuse steaming air,471.0,472.0
2129,1585,,,"Archives revealed diaries, sharing testimonies from survivors recounting wartime occupation details.",,False,Archives revealed diaries sharing testimonies from survivors recounting wartime occupation details,archive reveal diary share testimony survivor recount wartime occupation detail,2129.0,1688.0
674,130,,,Various vendors displayed artisan crafts under tents during fairs statewide.,,False,Various vendors displayed artisan crafts under tents during fairs statewide,vendor display artisan craft tent fair statewide,674.0,131.0
1642,1098,,,"Aquariums exhibited jellyfish tanks, mesmerizing audiences with slow, hypnotic luminescence patterns.",,False,Aquariums exhibited jellyfish tanks mesmerizing audiences with slow hypnotic luminescence patterns,aquarium exhibit jellyfish tank mesmerize audience slow hypnotic luminescence pattern,1642.0,1199.0
670,126,,,"Participants trained regularly, pursuing victory during forthcoming athletic championship events.",,False,Participants trained regularly pursuing victory during forthcoming athletic championship events,participant train regularly pursue victory forthcoming athletic championship event,670.0,127.0
289,289,,,A faint metallic odor came from the iron gate after the rain.,,True,A faint metallic odor came from the iron gate after the rain,faint metallic odor come iron gate rain,289.0,290.0
1885,1341,,,"Metropolitan expansions required rezoning, establishing multi-purpose towers near mass-transit stations.",,False,Metropolitan expansions required rezoning establishing multipurpose towers near mass-transit stations,metropolitan expansion require rezoning establish multipurpose tower mass transit station,1885.0,1444.0
1453,909,,,"Student volunteers organized expeditions, building wells for remote desert communities.",,False,Student volunteers organized expeditions building wells for remote desert communities,student volunteer organize expedition build well remote desert community,1453.0,1010.0
765,221,,,"Gamers streamed live matches, building followings among competitive esports enthusiasts globally.",,False,Gamers streamed live matches building followings among competitive sports enthusiasts globally,gamer stream live match build following competitive sport enthusiast globally,765.0,322.0
987,443,,,"Entrepreneurs launched cooperatives, organizing skilled laborers into fair, profitable ventures.",,False,Entrepreneurs launched cooperatives organizing skilled laborers into fair profitable ventures,entrepreneur launch cooperative organize skilled laborer fair profitable venture,987.0,544.0
1816,1272,,,"Social workers facilitated adoptions, uniting families with waiting foster children.",,False,Social workers facilitated adoptions uniting families with waiting foster children,social worker facilitate adoption unite family wait foster child,1816.0,1374.0
1343,799,,,"Microbiology labs examined samples, isolating cultures to antibiotic advancement globally.",,False,Microbiology labs examined samples isolating cultures to antibiotic advancement globally,microbiology lab examine sample isolate culture antibiotic advancement globally,1343.0,900.0
610,66,,,"Artists blended contrasting pigments, developing paintings with striking emotional resonance.",,False,Artists blended contrasting pigments developing paintings with striking emotional resonance,artist blend contrast pigment develop painting strike emotional resonance,610.0,67.0
1223,679,,,"Technical illustrators drafted diagrams, clarifying robotics assembly steps for participants.",,False,Technical illustrators drafted diagrams clarifying robotics assembly steps for participants,technical illustrator draft diagram clarify robotic assembly step participant,1223.0,780.0
111,111,,,Warm bread rolls carried the comforting scent of home-cooked meals.,,True,Warm bread rolls carried the comforting scent of home-cooked meals,warm bread roll carry comforting scent home cook meal,111.0,112.0
233,233,,,The buttery scent of hollandaise sauce accompanied the steaming eggs Benedict.,,True,The buttery scent of hollandaise sauce accompanied the steaming eggs benedict,buttery scent hollandaise sauce accompany steaming egg,233.0,234.0
508,508,,,"The sweet, tropical scent of mangos brightened the fruit salad bowl.",,True,The sweet tropical scent of mangos brightened the fruit salad bowl,sweet tropical scent mango brighten fruit salad bowl,508.0,509.0
1683,1139,,,"Rare coin auctions attracted collectors, driving bids for significant currencies.",,False,Rare coin auctions attracted collectors driving bids for significant currencies,rare coin auction attract collector drive bid significant currency,1683.0,1240.0
1907,1363,,,"Museum docents explained artifacts, guiding visitors through historical contexts meticulously.",,False,Museum docents explained artifacts guiding visitors through historical contexts meticulously,museum docent explain artifact guide visitor historical context meticulously,1907.0,1466.0
914,370,,,"Hikers prepared meticulously, packing supplies for multi-day mountainous trekking expeditions.",,False,Hikers prepared meticulously packing supplies for multi-day mountainous trekking expeditions,hiker prepare meticulously pack supply multi day mountainous trekking expedition,914.0,471.0
