,Unnamed: 0,filename,sentence_id,text,labels,contains_ref,spellchecked_text,normalized_text,Unnamed: 0.1,Number
811,811,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,9.0,"One death from typhoid fever occurred in a child , five years old , but not one took place either from measles , smallpox , scarlet-fever , or hooping-cough .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"One death from typhoid fever occurred in a child , five years old , but not one took place either from measles , smallpox , scarlet-fever , or hooping-cough .",death fever occur child year old take place measle smallpox scarlet fever hooping cough,,
1769,1769,020E A H Swinton 1880 Insect Variety__210_SCIE.txt,25.0,"They neither in colour as a rule bear the burnish and talismanic impress of the sunlight , or in form do they attain the feathery etherealness of the day fliers ; their antennae and various organs seem fairly heavy and moth-like , and moth-like also are the expansile scent pencils of hair that garnish the hind tibiae of the legs of many of the males .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 I-1 I-1 I-1 O O O O O O O O O O O O O O,True,"They neither in colour as a rule bear the burnish and talisman impress of the sunlight , or in form do they attain the feathery etherealness of the day fliers ; their antennae and various organs seem fairly heavy and moth-like , and moth-like also are the expansive scent pencils of hair that garnish the hind tibia of the legs of many of the males .",colour rule bear burnish talisman impress sunlight form attain feathery etherealness day flier antennae organ fairly heavy moth like moth like expansive scent pencil hair garnish hind tibia leg male,,
1870,1870,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,169.0,Established here nine years .,O O O O O,False,Established here nine years .,establish year,,
1988,1988,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,275.0,.,O,False,.,,,
735,735,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,294.0,"In consequence of a letter addressed to me in the beginning of the month , complaining of the stenches emanating from the premises of Messrs .",O O O O O O O O O O O O O O O O O O B-1 O B-1 I-1 I-1 I-1 I-1 O,True,"In consequence of a letter addressed to me in the beginning of the month , complaining of the teaches emanating from the premises of messes .",consequence letter address beginning month complain teach emanating premise mess,,
2011,2011,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,296.0,"Others , which have been altered in a manner suggested by Mr .",O O O O O O O O O O O O O,False,"Others , which have been altered in a manner suggested by my .",alter manner suggest,,
1162,1162,010E Jonathan Swift 1727 Gullivers travels London 1727 Proj Gutenberg__54_LIT.txt,4.0,The author shows his skill in navigation .,O O O O O O O O,False,The author shows his skill in navigation .,author show skill navigation,,
1470,1470,016E Havelock Ellis 1905 Studies in the Psychology of Sex__1003_SCIE.txt,7.0,In the Arabian Nights there are many allusions to the use of perfumes by women with a more or less definitely stated aphrodisiacal intent .,O O O O O O O O O O O O B-1 O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O,True,In the Arabian Nights there are many allusions to the use of perfumes by women with a more or less definitely stated aphrodisiac intent .,arabian night allusion use perfume woman definitely state aphrodisiac intent,,
617,617,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,188.0,"As a correspondence relative to the state of this property has recently taken place between the Vestry Clerk and the freeholder , the Inspector and myself were induced to examine it , not cursorily and superficially , but by a visitation from house to house , noting down the merits and demerits of the place , and the result of our obervations I have condensed in the following report .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"As a correspondence relative to the state of this property has recently taken place between the Vestry Clerk and the freeloader , the Inspector and myself were induced to examine it , not cursory and superficially , but by a visitation from house to house , noting down the merits and demerits of the place , and the result of our observations I have condensed in the following report .",correspondence relative state property recently take place vestry clerk freeloader inspector induce examine cursory superficially visitation house note merit demerit place result observation condense follow report,,
1158,1158,010E Jonathan Swift 1727 Gullivers travels London 1727 Proj Gutenberg__54_LIT.txt,36.0,"Upon this point , I cannot forbear doing justice to the queen my mistress , and Glumdalclitch my nurse , whose persons were as sweet as those of any lady in England .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Upon this point , I cannot forbear doing justice to the queen my mistress , and Glumdalclitch my nurse , whose persons were as sweet as those of any lady in England .",point forbear justice queen mistress glumdalclitch nurse person sweet lady,,
2089,2089,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,366.0,"When sufficiently firm the manure is dug out and dried by spreading it on heated plates , or by heating it over semicircular brick-flues .",O O O O O O O O O O O O O O O O O O O O O O O O O,False,"When sufficiently firm the manure is dug out and dried by spreading it on heated plates , or by heating it over semicircular brick-flues .",sufficiently firm manure dig dry spread heated plate heat semicircular brick flues,,
2701,2701,073E Samuel Lee 1673 Ecclesia Gemens__31_distribution_REL.txt,3.0,All the Persumes of Arabia can ' t hide or choak her stink,O O B-1 I-1 I-1 O O O O O O B-1 I-1,True,All the perfumes of Arabia can ' i hide or cloak her stink,perfume hide cloak stink,,
529,529,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,108.0,"The western embankment at this spot , is formed by the premises of the Surrey Consumers ' Gas Company , and their refuse water and tar find their way into the bed of the watercourse .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The western embankment at this spot , is formed by the premises of the Surrey Consumers ' Gas Company , and their refuse water and tar find their way into the bed of the intercourse .",western embankment spot form premise consumer gas company refuse water tar find way bed intercourse,,
1486,1486,017E Henry Austin 1857 Report on the meanings of deodorizing and utilizing the sewage of towns__112_PUB.txt,21.0,"As so much disagreement prevails with respect to the deodorizing power of peat charcoal , Mr .",O O O O O O O O O B-1 O B-1 I-1 I-1 O O O,True,"As so much disagreement prevails with respect to the deodorizing power of peat charcoal , my .",disagreement prevail respect deodorize power peat charcoal,,
1631,1631,019E C E A Armand 1891 Pocket Pharmocopaeia__486_MED.txt,122.0,Nat .,O O,False,Nat .,,,
976,976,008E Anon 1779 A short history of drugs.txt_distribution.txt,166.0,"Is a small Root , from which issue several very small Fibres , resembling a Bunch or Brush , about an Inch long , and very light in weight , of a darkish brown Colour ; it has an aromatic but rather disagreeable Smell : be careful that it is free from Dust or Earth .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 O O B-1 O B-1 I-1 I-1 O O O O O O O O O O O O,True,"Is a small Root , from which issue several very small Fibres , resembling a Bunch or Brush , about an Inch long , and very light in weight , of a darkest brown Colour ; it has an aromatic but rather disagreeable Smell : be careful that it is free from Dust or Earth .",small root issue small fibre resemble bunch brush inch long light weight darkest brown colour aromatic disagreeable smell careful free dust earth,,
2718,2718,076E Henry Dodwell 1711 Incense 2__41_distribution_REL.txt,2.0,To bring Light to the Blind ?,O O O O O O O,False,To bring Light to the Blind ?,bring light blind,,
1874,1874,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,172.0,The odour from these works onlv extends to a short distance from them .,O B-1 I-1 I-1 I-1 O O O O O O O O O,True,The odour from these works onlv extends to a short distance from them .,odour work onlv extend short distance,,
1958,1958,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,248.0,"I have marked upon a map , which I append to this Report , the situation of these factories .",O O O O O O O O O O O O O O O O O O O O,False,"I have marked upon a map , which I happened to this Report , the situation of these factories .",mark map happen report situation factory,,
183,183,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,36.0,"He telegraphed somebody ( I saw nobody ) either naturally connected with the hotel , or put en rapport with the establishment for that occasion only .",O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"He telegraphed somebody ( I saw nobody ) either naturally connected with the hotel , or put en rapport with the establishment for that occasion only .",telegraph see naturally connect hotel rapport establishment occasion,,
1112,1112,009E Erasmus Darwin 1794 Zoonomia or the laws of organic life London 1794 ECCO TCP_MED.txt,28.0,Of Tender Pleasure .,O O O O,False,Of Tender Pleasure .,tender pleasure,,
2336,2336,057E Charles Lillie 1822 The British Perfumer__716_distribution_PER.txt,14.0,"This powder will be of great use in several perfumery compositions , as will be afterwards directed ; for it has the odour of the finest parts of the musk , without that of the disagreeable ingredients which may happen to be present .",B-1 I-1 O O O O O O O O O O O O O O O O O B-1 O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O O O O O O O O O O O,True,"This powder will be of great use in several perfumer compositions , as will be afterwards directed ; for it has the odour of the finest parts of the musk , without that of the disagreeable ingredients which may happen to be present .",powder great use perfumer composition direct odour fine part musk disagreeable ingredient happen present,,
1400,1400,015E 1839 Papers relating to the fetid irrigations around the city of Edinburgh__165_PUB.txt,25.0,"However much the beauty of the surrounding natural scenery may delight the fancy , and its green verdure please the eye , the insupportable odour for ever present in the atmosphere inevitably destroys and dissipates all enjoyment .",O O O O O O O O O O O O O O O O O O O O O O O B-1 I-1 I-1 I-1 O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O,True,"However much the beauty of the surrounding natural scenery may delight the fancy , and its green endure please the eye , the insupportable odour for ever present in the atmosphere inevitably destroys and dissipates all enjoyment .",beauty surround natural scenery delight fancy green endure eye insupportable odour present atmosphere inevitably destroy dissipate enjoyment,,
870,870,007E Dan McKenzie 1923 Aromatics and the soul__748_MED.txt,53.0,"Their olfactory sense compared with mine must have been a stupid thing , dense to begin with , and cudgelled by use and wont into blank insensibility .",B-1 I-1 I-1 O O O O O O O O O O O O O O O O O O O O O O O O O,True,"Their olfactory sense compared with mine must have been a stupid thing , dense to begin with , and cudgelled by use and wont into blank sensibility .",olfactory sense compare stupid thing dense begin cudgel use blank sensibility,,
2,2,001E Donald Mcdonald 1895 Sweet scented flowers and fragrant leaves__2137_distribution_MED.txt,11.0,"And among these modest flowers there are none more delicate than the blossoms of the White Willow of Britain and northern Europe , all the more grateful in air coming to us . ‘ O ’ er the northern moorland , o ’ er the northern foam . ’ What is the lesson these sweet flowers have for us 1 They tell us — if there were no other flowers to tell us — that a garden should be a living thing ; its life not only fair in form and lovely in colour , but in its breath and essence coming from the Divine .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"And among these modest flowers there are none more delicate than the blossoms of the White Willow of Britain and northern Europe , all the more grateful in air coming to us . i O i er the northern moorland , o i er the northern foam . i What is the lesson these sweet flowers have for us 1 They tell us i if there were no other flowers to tell us i that a garden should be a living thing ; its life not only fair in form and lovely in colour , but in its breath and essence coming from the Divine .",modest flower delicate blossom white willow grateful air come northern moorland northern foam lesson sweet flower tell flower tell garden live thing life fair form lovely colour breath essence come divine,,
912,912,008E Anon 1779 A short history of drugs.txt_distribution.txt,108.0,"Is a bituminous Substance , almost as solid as Fullers-earth , chiefly found floating on the Sea , or on Shores ; it is a fine Perfume , of a greyish or Ash-colour , which is the best , and of great Value ; the black or dirty is ordinary , and if it is adulterated with Rosin , & c . a red hot Knitting Needle or Wire will discover it , as true Ambergrease will not melt by Heat : it chiefly comes from North-America .",O O O O O O O O O O O O O O O O O O O O O O B-1 O O B-1 I-1 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,True,"Is a bituminous Substance , almost as solid as Fullers-earth , chiefly found floating on the Sea , or on Shores ; it is a fine Perfume , of a greyish or Ash-colour , which is the best , and of great Value ; the black or dirty is ordinary , and if it is adulterated with Rosin , & i . a red hot Knitting Needle or Wire will discover it , as true Ambergrease will not melt by Heat : it chiefly comes from North-America .",bituminous substance solid fullers earth chiefly find float sea shore fine perfume greyish ash colour good great value black dirty ordinary adulterate rosin red hot knitting needle wire discover true ambergrease melt heat chiefly come north,,
1232,1232,012E Pieter van Foreest 1623 The Arraignment of Urines__40_MED.txt,30.0,And indeed a thousand causes there are which may alter and change their smell .,O O O O O O O O O O O O B-1 I-1 O,True,And indeed a thousand causes there are which may alter and change their smell .,cause alter change smell,,
681,681,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,245.0,MURDOCH .,O O,False,MURDOCH .,,,
2156,2156,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,426.0,( 3 ) It is absolutely certain that the putrid sickening odour proceeding from the direction of group 3 has issued mainly from the glue and manure works of Messrs .,O O O O O O O O O B-1 I-1 I-1 O B-1 I-1 I-1 I-1 I-1 I-1 O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O,True,( 3 ) It is absolutely certain that the putrid sickening odour proceeding from the direction of group 3 has issued mainly from the glue and manure works of messes .,absolutely certain putrid sickening odour proceeding direction group issue mainly glue manure work mess,,
1250,1250,013E Edward Farnham 1656 The Compleat Doctoress__32_MED.txt,12.0,"Bastard Saffron , and Annise seeds , of each two drams .",O O O O O O O O O O O O,False,"Bastard Saffron , and annie seeds , of each two drams .",seed dram,,
1785,1785,027E 1622 The Five Senses.txt,2.0,"Heareinge From Jeasts prophane , from flattering tongues From bawdy tales from beastly soungs From after supper suits that feare A Parliament or Councells eare From Spanish treaties that may wound Our Countries peace the gospell sound From Jobs false frends that would entice My Soveraigne from Heavens paradise From Prophetts such as Ahabs weere6 Whose flatterings sooth my soveraignes eare His frownes more then his makers fearing Blesse my soveraigne , and his heareing .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"hearing From beasts propane , from flattering tongues From bawdy tales from beastly sounds From after supper suits that fear A Parliament or council's are From Spanish treaties that may wound Our Countries peace the gospel sound From Jobs false friends that would entice My sovereign from Heavens paradise From prophets such as arabs were Whose flattering sooth my sovereigns are His frowned more then his makers fearing bless my sovereign , and his hearing .",hear beast propane flattering tongue bawdy tale beastly sound supper suit fear parliament council spanish treaty wound country peace gospel sound job false friend entice sovereign prophet arab flattering sooth sovereign frown maker fear bless sovereign hearing,,
21,21,001E Donald Mcdonald 1895 Sweet scented flowers and fragrant leaves__2137_distribution_MED.txt,29.0,"Planted for use , it was as precious for its beauty , and not only when the spring winds carry the breath of its myriad blossoms of Cherry , Plum , Apple , or Pear .",O O O O O O O O O O O O O O O O B-1 I-1 I-1 O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O,True,"Planted for use , it was as precious for its beauty , and not only when the spring winds carry the breath of its myriad blossoms of Cherry , Plum , Apple , or Pear .",plant use precious beauty spring wind carry breath myriad blossom cherry plum apple pear,,
2367,2367,058E John Charles Sawer 1894 Odorographia__1331_distribution_PER.txt,3.0,"The oil is greenish-yellow , mobile , lighter than water , with a peculiar odour and sweet , aromatic , huining taste .",O O O O O O O O O O O O O B-1 I-1 O O O O O O O O,True,"The oil is greenish-yellow , mobile , lighter than water , with a peculiar odour and sweet , aromatic , ruining taste .",oil greenish yellow mobile light water peculiar odour sweet aromatic ruin taste,,
1004,1004,008E Anon 1779 A short history of drugs.txt_distribution.txt,2.0,"ALLOES CICOTRINA , commonly called SUCCOTRINA .",O O O O O O O,False,"allows CICOTRINA , commonly called SUCCOTRINA .",allow cicotrina commonly call,,
1925,1925,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,218.0,Dr .,O O,False,do .,,,
1518,1518,018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt,20.0,As to this fact there can be no mistake .,O O O O O O O O O O,False,As to this fact there can be no mistake .,fact mistake,,
2063,2063,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,342.0,"The materials used in the manufacture of manure are said to be shoddy , a little waste leather , guano , dried bones , coprolites and mineral phosphates generally , and sulphate of ammonia .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The materials used in the manufacture of manure are said to be shoddy , a little waste leather , guano , dried bones , coprolites and mineral phosphates generally , and sulphate of ammonia .",material manufacture manure say shoddy little waste leather guano dry bone coprolite mineral phosphate generally sulphate ammonia,,
2036,2036,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,318.0,"It is quite possible that the vapours from the hot pitch may from time to time have reached the opposite shore of the Thames , mixed with the effluvia from manure works .",O O O O O O B-1 I-1 I-1 I-1 I-1 O O O O O O O B-1 I-1 I-1 I-1 I-1 I-1 O O O O B-1 I-1 I-1 I-1 O,True,"It is quite possible that the vapours from the hot pitch may from time to time have reached the opposite shore of the Thames , mixed with the effluvia from manure works .",possible vapour hot pitch time time reach opposite shore thame mix effluvia manure work,,
2860,2860,085E Gervase Markham 1631 A new orchard__20_distribution_HOUS.txt,17.0,"Lettice yeelds seed the first yeere , and dyes : sow betime , and if you would haue them Cabbage for Sallets , remoue them as you doe Cabbage .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"lettuce yields seed the first ye're , and dyes : sow bedtime , and if you would have them Cabbage for wallets , remove them as you doe Cabbage .",lettuce yield seed ye're dye sow bedtime cabbage wallet remove doe cabbage,,
726,726,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,286.0,Brown and Co . at Globe-stairs .,O O O O O O O,False,Brown and Co . at Globe-stairs .,co globe stair,,
968,968,008E Anon 1779 A short history of drugs.txt_distribution.txt,159.0,OPIUM .,O O,False,OPIUM .,opium,,
123,123,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,175.0,"A hundred and ten years have passed , since any play was acted here .",O O O O O O O O O O O O O O O,False,"A hundred and ten years have passed , since any play was acted here .",year pass play act,,
2249,2249,052E James Stark 1833 On the influence of colour on heat and odours.txt,20.0,The experiments were conducted in the same manner as the preceding . 6 .,O O O O O O O O O O O O O O,False,The experiments were conducted in the same manner as the preceding . 6 .,experiment conduct manner precede,,
1220,1220,012E Pieter van Foreest 1623 The Arraignment of Urines__40_MED.txt,2.0,"As for the smell , vrines haue little or no smell , or else a sweet and pleasing smell , or finally a stinking smell .",O O O B-1 O B-1 O B-1 O O B-1 O O O O B-1 O B-1 I-1 O O O O B-1 I-1 O,True,"As for the smell , vines have little or no smell , or else a sweet and pleasing smell , or finally a stinking smell .",smell vine little smell sweet pleasing smell finally stinking smell,,
996,996,008E Anon 1779 A short history of drugs.txt_distribution.txt,184.0,"There are two Sorts brought from India , the yellow and the white , both of them generally cut into small Pieces of different Shapes , though it appears by the Shape of them , that the Root is originally round or oval , and only cut for the Conveniency of drying them better ; the yellow has the Appearance of large Turmerick , but a more agreeable aromatic Taste ; the white is more rosinous on the Inside , and of a pale dusky white Colour , and more valuable .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"There are two Sorts brought from India , the yellow and the white , both of them generally cut into small Pieces of different Shapes , though it appears by the Shape of them , that the Root is originally round or oval , and only cut for the convenience of drying them better ; the yellow has the Appearance of large turmeric , but a more agreeable aromatic Taste ; the white is more ominous on the Inside , and of a pale dusky white Colour , and more valuable .",sort bring yellow white generally cut small piece different shape appear shape root originally round oval cut convenience dry well yellow appearance large turmeric agreeable aromatic taste white ominous inside pale dusky white colour valuable,,
1596,1596,018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt,91.0,"Allied to this is the offensive odour in some forms of rheumatic fever and in cases of acute recuiTcnt attacks of leprous inflammation of the skin , in which the paroxysm terminates by a copious plastic exudation into the cutaneous cellular tissue .",O O O O O B-1 I-1 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,True,"Allied to this is the offensive odour in some forms of rheumatic fever and in cases of acute recuiTcnt attacks of leprous inflammation of the skin , in which the paroxysm terminates by a copious plastic education into the cutaneous cellular tissue .",ally offensive odour form rheumatic fever case acute recuitcnt attack leprous inflammation skin paroxysm terminate copious plastic education cutaneous cellular tissue,,
980,980,008E Anon 1779 A short history of drugs.txt_distribution.txt,17.0,BORAX .,O O,False,BORAX .,borax,,
484,484,005E Daniel Featley 1636 Clavis Mystica 70 sermons__159_REL.txt,18.0,Let nothing be done through strife or vaine glory .,O O O O O O O O O O,False,Let nothing be done through strife or vain glory .,let strife vain glory,,
1173,1173,010E Jonathan Swift 1727 Gullivers travels London 1727 Proj Gutenberg__54_LIT.txt,5.0,"I should have lived happy enough in that country , if my littleness had not exposed me to several ridiculous and troublesome accidents ; some of which I shall venture to relate .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"I should have lived happy enough in that country , if my littleness had not exposed me to several ridiculous and troublesome accidents ; some of which I shall venture to relate .",live happy country littleness expose ridiculous troublesome accident venture relate,,
2744,2744,077E Richard Braithwaite 1620 Essays upon the five senses_45_REL.txt,7.0,"No , let Pigmalion dote on his owne picture , Narcissus on his shape , Niobe on her numerous progenie ; my Taste , shall be to taste how sweet the Lord is ; my Touch , the apprehension of his loue ; my sight , the contemplation of his glory ; my eare , to accent his praise ; my smell , to repose in the faire and pleasant pastures of his word .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 I-1 O O O O O O O O O O O O O,True,"No , let pygmalion dote on his one picture , Narcissus on his shape , nice on her numerous progeny ; my Taste , shall be to taste how sweet the Lord is ; my Touch , the apprehension of his love ; my sight , the contemplation of his glory ; my are , to accent his praise ; my smell , to repose in the faire and pleasant pastures of his word .",let pygmalion dote picture narcissus shape nice numerous progeny taste taste sweet touch apprehension love sight contemplation glory accent praise smell repose faire pleasant pasture word,,
2440,2440,060E Eugene Rimmel 1865 The Book of Perfumes__964_distribution_PER.txt,6.0,"The yield varies from 1 lb . to 20 lbs . for every tree , according to age and position .",O O O O O O O O O O O O O O O O O O O O O,False,"The yield varies from 1 la . to 20 labs . for every tree , according to age and position .",yield vary lab tree accord age position,,
2526,2526,067E Richardson 1910 War Police and Watch Dogs__119_distribution_LAW.txt,12.0,"Strange to say , this strong odour did not interfere with the bitch ’ s scent , for it ran him down as quickly as before",O O O O B-1 I-1 I-1 O O O O O B-1 I-1 I-1 I-1 O O O O O O O O O O,True,"Strange to say , this strong odour did not interfere with the bitch i i scent , for it ran him down as quickly as before",strange strong odour interfere bitch scent run quickly,,
695,695,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,258.0,"Sanders , the inspector , called thereto the attention of the contractor .",O O O O O O O O O O O O O,False,"Sanders , the inspector , called thereto the attention of the contractor .",sander inspector call thereto attention contractor,,
1759,1759,020E A H Swinton 1880 Insect Variety__210_SCIE.txt,16.0,"Others of the Ithonia group have a tuft of long hair near the anterior margin of the hind wings , sometimes common to the sexes , and flavouring of vanilla , while the males have a brown spot covered by the tuft .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Others of the Ithonia group have a tuft of long hair near the anterior margin of the hind wings , sometimes common to the sexes , and flavouring of vanilla , while the males have a brown spot covered by the tuft .",tuft long hair anterior margin hind wing common sex flavouring vanilla male brown spot cover tuft,,
336,336,003E Stephen Bradwell 1636 PHYSICK FOR THE SICKNESSE Commonly called the PLAGUE.txt_distribution.txt,174.0,"Therefore hearken to AVICEN , Who adviseth alwayes to rise from Meate with some remainder of appetite : for within halfe an houre , or thereabouts , as soone as the meate first eaten beginneth to digest , our hunger ceaseth . lib . 1 .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Therefore hearken to alien , Who advise always to rise from meat with some remainder of appetite : for within half an house , or thereabouts , as soon as the meat first eaten beginner to digest , our hunger cease . lib . 1 .",hearken alien advise rise meat remainder appetite house thereabout soon meat eat beginner digest hunger cease lib,,
552,552,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,129.0,"I borrowed a small scoop from a neighbouring grocer , and with it took up a quantity of the earth ; there were almost as many maggots as there were seeds ; it was a mass of living and crawling putrefaction .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"I borrowed a small scoop from a neighbouring grocer , and with it took up a quantity of the earth ; there were almost as many maggots as there were seeds ; it was a mass of living and crawling putrefaction .",borrow small scoop neighbouring grocer take quantity earth maggot seed mass living crawl putrefaction,,
2411,2411,059E Simon Barbe 1696 The French Perfumer__430_distribution_PER.txt,15.0,Fine Spanish Snuff .,O O O O,False,Fine Spanish Snuff .,fine spanish snuff,,
895,895,007E Dan McKenzie 1923 Aromatics and the soul__748_MED.txt,76.0,"There were no underground drains , and the soil of the town was soaked with the filth of centuries .",O O O O O O O O O O O O O O O O O O O O,False,"There were no underground drains , and the soil of the town was soaked with the filth of centuries .",underground drain soil town soak filth century,,
465,465,004E Samuel Purchase  1657 A THEATRE OF Politicall Flying Insects.TXT__84_SCIE.txt,18.0,"And Christ puts • io toades in his bosome ( saith one ) nor beleevers wicked men into the intimacy of their affections , puritie will bosome puritie , corruption cannot delight in uncorruption , Heterogeneals will not incorporate , light and darknesse are inconsistent , gracious and ungodly men cannot live and linke together .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"And Christ puts i io trades in his bosom ( saith one ) nor believers wicked men into the intimacy of their affections , purity will bosom purity , corruption cannot delight in corruption , heterogeneous will not incorporate , light and darkness are inconsistent , gracious and ungodly men cannot live and like together .",put trade bosom believer wicked man intimacy affection purity bosom purity corruption delight corruption heterogeneous incorporate light darkness inconsistent gracious ungodly man live like,,
116,116,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,169.0,"There is a very interesting subterranean church here ; the roof supported by marble pillars , behind each of which there seemed to be at least one beggar in ambush : to say nothing of the tombs and secluded altars .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"There is a very interesting subterranean church here ; the roof supported by marble pillars , behind each of which there seemed to be at least one beggar in ambush : to say nothing of the tombs and secluded altars .",interesting subterranean church roof support marble pillar beggar ambush tomb secluded altar,,
2202,2202,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,72.0,.,O,False,.,,,
1921,1921,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,214.0,Bevington on Erith Marshes .,O O O O O,False,remington on edith Marshes .,marsh,,
2153,2153,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,423.0,"It is tolerably certain that the effluvia complained of as proceeding from the direction of Barking Creek , have issued mainly from the manure works of Messrs .",O O O O O O B-1 O O O O B-1 I-1 I-1 I-1 I-1 I-1 O O O O B-1 I-1 I-1 I-1 I-1 I-1 O,True,"It is tolerably certain that the effluvia complained of as proceeding from the direction of Barking Creek , have issued mainly from the manure works of messes .",tolerably certain complain proceed direction bark creek issue mainly manure work mess,,
818,818,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,96.0,The month of July having in that year been in Rotherhithe one of the most unhealthy .,O O O O O O O O O O O O O O O O O,False,The month of July having in that year been in Rotherhithe one of the most unhealthy .,month year unhealthy,,
